trade_num,position_id,entry_deal_ticket,exit_deal_ticket,symbol,direction,grid_level,level_number,volume_lots,open_time,close_time,duration_seconds,duration_formatted,open_price,close_price,price_change,points_captured,gross_profit_usd,commission_usd,swap_usd,net_profit_usd,is_win,exit_type,exit_comment,sl_recorded_price,sl_slippage_points,account_balance_after_trade,cumulative_net_profit,day_of_week,hour_of_day,date
1343,10306095,3604656,3605724,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-26 20:00:41.120,2026-08-26 20:22:15.969,1294.85,21m 34s,4598.18,4594.73,-3.45,3.45,3.45,0.0,0.0,3.45,1,TRAILING_STOP,[sl 4594.73],4594.73,0.0,3051.9,2051.9,Wednesday,20,2026-08-26
1344,10307281,3604729,3605725,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-26 20:01:52.524,2026-08-26 20:22:15.969,1223.44,20m 23s,4599.71,4594.73,-4.98,4.98,4.98,0.0,0.0,4.98,1,TRAILING_STOP,[sl 4594.73],4594.73,0.0,3056.88,2056.88,Wednesday,20,2026-08-26
1345,10308895,3604817,3605726,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-26 20:03:24.032,2026-08-26 20:22:15.969,1131.94,18m 51s,4601.24,4594.73,-6.51,6.51,6.51,0.0,0.0,6.51,1,TRAILING_STOP,[sl 4594.73],4594.73,0.0,3063.39,2063.39,Wednesday,20,2026-08-26
1346,10344691,3607055,3608373,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-26 20:42:38.410,2026-08-26 21:03:12.893,1234.48,20m 34s,4596.65,4591.52,-5.13,5.13,5.13,0.0,0.0,5.13,1,BASKET_CLOSE,STR CLOSE,,,3068.52,2068.52,Wednesday,20,2026-08-26
1347,10363135,3608437,3609032,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-26 21:07:00.663,2026-08-26 21:26:52.557,1191.89,19m 51s,4592.94,4598.98,6.04,6.04,6.04,0.0,0.0,6.04,1,BASKET_CLOSE,STR CLOSE,,,3074.56,2074.56,Wednesday,21,2026-08-26
1348,10363140,3608505,3609031,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-26 21:10:29.384,2026-08-26 21:26:52.445,983.06,16m 23s,4594.47,4598.98,4.51,4.51,4.51,0.0,0.0,4.51,1,BASKET_CLOSE,STR CLOSE,,,3079.07,2079.07,Wednesday,21,2026-08-26
1349,10363152,3608804,3609030,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-26 21:25:27.929,2026-08-26 21:26:52.332,84.4,1m 24s,4596.0,4598.98,2.98,2.98,2.98,0.0,0.0,2.98,1,BASKET_CLOSE,STR CLOSE,,,3082.05,2082.05,Wednesday,21,2026-08-26
1350,10363161,3608891,3609029,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-26 21:26:03.897,2026-08-26 21:26:52.220,48.32,48s,4597.53,4598.98,1.45,1.45,1.45,0.0,0.0,1.45,1,BASKET_CLOSE,STR CLOSE,,,3083.5,2083.5,Wednesday,21,2026-08-26
1351,10363163,3609025,3609028,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-26 21:26:46.857,2026-08-26 21:26:52.108,5.25,5s,4599.06,4598.94,-0.12,-0.12,-0.12,0.0,0.0,-0.12,0,BASKET_CLOSE,STR CLOSE,,,3083.38,2083.38,Wednesday,21,2026-08-26
1352,10383098,3609097,3610562,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-26 21:28:17.464,2026-08-26 21:51:15.028,1377.56,22m 57s,4597.47,4594.16,-3.31,3.31,3.31,0.0,0.0,3.31,1,TRAILING_STOP,[sl 4594.16],4594.16,0.0,3086.69,2086.69,Wednesday,21,2026-08-26
1353,10383094,3609196,3611247,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-26 21:30:21.101,2026-08-26 22:20:10.061,2988.96,49m 48s,4600.53,4587.86,-12.67,-12.67,-12.67,0.0,0.0,-12.67,0,BASKET_CLOSE,STR CLOSE,,,3074.02,2074.02,Wednesday,21,2026-08-26
1354,10383103,3609617,3610874,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-26 21:40:01.601,2026-08-26 22:05:09.673,1508.07,25m 8s,4595.94,4595.62,-0.32,0.32,0.32,0.0,0.0,0.32,1,TRAILING_STOP,[sl 4595.62],4595.62,0.0,3074.34,2074.34,Wednesday,21,2026-08-26
1355,10383111,3609917,3611246,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-26 21:44:36.430,2026-08-26 22:20:09.948,2133.52,35m 33s,4594.41,4588.04,-6.37,6.37,6.37,0.0,0.0,6.37,1,BASKET_CLOSE,STR CLOSE,,,3080.71,2080.71,Wednesday,21,2026-08-26
1356,10383116,3610312,3611245,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-26 21:50:21.889,2026-08-26 22:20:09.836,1787.95,29m 47s,4592.88,4587.99,-4.89,4.89,4.89,0.0,0.0,4.89,1,BASKET_CLOSE,STR CLOSE,,,3085.6,2085.6,Wednesday,21,2026-08-26
1357,10417355,3610908,3611241,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-26 22:07:17.226,2026-08-26 22:20:09.385,772.16,12m 52s,4595.94,4587.76,-8.18,8.18,8.18,0.0,0.0,8.18,1,BASKET_CLOSE,STR CLOSE,,,3093.78,2093.78,Wednesday,22,2026-08-26
1358,10383118,3611104,3611244,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-26 22:16:03.213,2026-08-26 22:20:09.722,246.51,4m 6s,4591.35,4587.98,-3.37,3.37,3.37,0.0,0.0,3.37,1,BASKET_CLOSE,STR CLOSE,,,3097.15,2097.15,Wednesday,22,2026-08-26
1359,10383120,3611147,3611243,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-26 22:16:45.982,2026-08-26 22:20:09.609,203.63,3m 23s,4589.82,4587.89,-1.93,1.93,1.93,0.0,0.0,1.93,1,BASKET_CLOSE,STR CLOSE,,,3099.08,2099.08,Wednesday,22,2026-08-26
1360,10383122,3611223,3611242,XAUUSD.u,SELL,STR S7,7,0.01,2026-08-26 22:20:04.399,2026-08-26 22:20:09.497,5.1,5s,4588.29,4587.76,-0.53,0.53,0.53,0.0,0.0,0.53,1,BASKET_CLOSE,STR CLOSE,,,3099.61,2099.61,Wednesday,22,2026-08-26
1361,10424808,3611286,3613522,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-26 22:20:52.087,2026-08-27 01:01:07.016,9614.93,2h 40m 14s,4585.83,4611.66,25.83,-25.83,-25.83,0.0,0.0,-25.83,0,BASKET_CLOSE,STR CLOSE,,,3073.78,2073.78,Wednesday,22,2026-08-26
1362,10424811,3611300,3613519,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-26 22:20:54.000,2026-08-27 01:01:06.791,9612.79,2h 40m 12s,4584.3,4610.96,26.66,-26.66,-26.66,0.0,0.0,-26.66,0,BASKET_CLOSE,STR CLOSE,,,3047.12,2047.12,Wednesday,22,2026-08-26
1363,10424803,3611357,3611720,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-26 22:24:15.029,2026-08-26 22:41:07.196,1012.17,16m 52s,4588.89,4592.0,3.11,3.11,3.11,0.0,0.0,3.11,1,TRAILING_STOP,[sl 4592.00],4592.0,0.0,3050.23,2050.23,Wednesday,22,2026-08-26
1364,10424810,3611482,3613521,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-26 22:25:40.797,2026-08-27 01:01:06.903,9326.11,2h 35m 26s,4590.42,4611.18,20.76,20.76,20.76,0.0,0.0,20.76,1,BASKET_CLOSE,STR CLOSE,,,3070.99,2070.99,Wednesday,22,2026-08-26
1365,10424812,3611503,3613518,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-26 22:27:35.924,2026-08-27 01:01:06.679,9210.75,2h 33m 30s,4591.95,4610.63,18.68,18.68,18.68,0.0,0.0,18.68,1,BASKET_CLOSE,STR CLOSE,,,3089.67,2089.67,Wednesday,22,2026-08-26
1366,10424820,3611708,3613517,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-26 22:38:59.535,2026-08-27 01:01:06.565,8527.03,2h 22m 7s,4593.48,4610.65,17.17,17.17,17.17,0.0,0.0,17.17,1,BASKET_CLOSE,STR CLOSE,,,3106.84,2106.84,Wednesday,22,2026-08-26
1367,10424835,3613438,3613516,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-27 01:01:00.365,2026-08-27 01:01:06.453,6.09,6s,4595.01,4610.65,15.64,15.64,15.64,0.0,0.0,15.64,1,BASKET_CLOSE,STR CLOSE,,,3122.48,2122.48,Thursday,1,2026-08-27
1368,10424846,3613452,3613515,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-27 01:01:00.367,2026-08-27 01:01:06.341,5.97,5s,4596.54,4610.66,14.12,14.12,14.12,0.0,0.0,14.12,1,BASKET_CLOSE,STR CLOSE,,,3136.6,2136.6,Thursday,1,2026-08-27
1369,10424852,3613454,3613514,XAUUSD.u,BUY,STR B7,7,0.01,2026-08-27 01:01:00.367,2026-08-27 01:01:06.228,5.86,5s,4598.07,4610.66,12.59,12.59,12.59,0.0,0.0,12.59,1,BASKET_CLOSE,STR CLOSE,,,3149.19,2149.19,Thursday,1,2026-08-27
1370,10424861,3613455,3613513,XAUUSD.u,BUY,STR B8,8,0.01,2026-08-27 01:01:00.368,2026-08-27 01:01:06.116,5.75,5s,4599.6,4610.66,11.06,11.06,11.06,0.0,0.0,11.06,1,BASKET_CLOSE,STR CLOSE,,,3160.25,2160.25,Thursday,1,2026-08-27
1371,10424880,3613456,3613512,XAUUSD.u,BUY,STR B9,9,0.01,2026-08-27 01:01:00.368,2026-08-27 01:01:06.002,5.63,5s,4601.13,4610.66,9.53,9.53,9.53,0.0,0.0,9.53,1,BASKET_CLOSE,STR CLOSE,,,3169.78,2169.78,Thursday,1,2026-08-27
1372,10424890,3613457,3613511,XAUUSD.u,BUY,STR B10,10,0.01,2026-08-27 01:01:00.368,2026-08-27 01:01:05.890,5.52,5s,4602.66,4610.66,8.0,8.0,8.0,0.0,0.0,8.0,1,BASKET_CLOSE,STR CLOSE,,,3177.78,2177.78,Thursday,1,2026-08-27
1373,10424898,3613458,3613510,XAUUSD.u,BUY,STR B11,11,0.04,2026-08-27 01:01:00.368,2026-08-27 01:01:05.777,5.41,5s,4604.19,4610.66,6.47,6.47,25.88,0.0,0.0,25.88,1,BASKET_CLOSE,STR CLOSE,,,3203.66,2203.66,Thursday,1,2026-08-27
1374,10424907,3613459,3613509,XAUUSD.u,BUY,STR B12,12,0.04,2026-08-27 01:01:00.368,2026-08-27 01:01:05.665,5.3,5s,4605.72,4610.66,4.94,4.94,19.76,0.0,0.0,19.76,1,BASKET_CLOSE,STR CLOSE,,,3223.42,2223.42,Thursday,1,2026-08-27
1375,10424915,3613460,3613508,XAUUSD.u,BUY,STR B13,13,0.04,2026-08-27 01:01:00.368,2026-08-27 01:01:05.552,5.18,5s,4607.25,4610.66,3.41,3.41,13.64,0.0,0.0,13.64,1,BASKET_CLOSE,STR CLOSE,,,3237.06,2237.06,Thursday,1,2026-08-27
1376,10424920,3613461,3613507,XAUUSD.u,BUY,STR B14,14,0.04,2026-08-27 01:01:00.368,2026-08-27 01:01:05.440,5.07,5s,4608.78,4610.66,1.88,1.88,7.52,0.0,0.0,7.52,1,BASKET_CLOSE,STR CLOSE,,,3244.58,2244.58,Thursday,1,2026-08-27
1377,10424926,3613463,3613506,XAUUSD.u,BUY,STR B15,15,0.04,2026-08-27 01:01:00.368,2026-08-27 01:01:05.328,4.96,4s,4610.31,4610.66,0.35,0.35,1.4,0.0,0.0,1.4,1,BASKET_CLOSE,STR CLOSE,,,3245.98,2245.98,Thursday,1,2026-08-27
1378,10452516,3613541,3615486,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-27 01:01:33.187,2026-08-27 02:20:15.308,4722.12,1h 18m 42s,4609.93,4621.13,11.2,-11.2,-11.2,0.0,0.0,-11.2,0,BASKET_CLOSE,STR CLOSE,,,3234.78,2234.78,Thursday,1,2026-08-27
1379,10452524,3613543,3615485,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-27 01:01:40.894,2026-08-27 02:20:15.196,4714.3,1h 18m 34s,4608.39,4621.14,12.75,-12.75,-12.75,0.0,0.0,-12.75,0,BASKET_CLOSE,STR CLOSE,,,3222.03,2222.03,Thursday,1,2026-08-27
1380,10452508,3613652,3614261,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-27 01:10:17.745,2026-08-27 01:29:33.236,1155.49,19m 15s,4613.01,4620.73,7.72,7.72,7.72,0.0,0.0,7.72,1,TRAILING_STOP,[sl 4620.73],4620.73,0.0,3229.75,2229.75,Thursday,1,2026-08-27
1381,10452521,3613810,3614263,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-27 01:14:26.059,2026-08-27 01:29:33.236,907.18,15m 7s,4614.55,4620.73,6.18,6.18,6.18,0.0,0.0,6.18,1,TRAILING_STOP,[sl 4620.73],4620.73,0.0,3235.93,2235.93,Thursday,1,2026-08-27
1382,10452525,3613877,3614264,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-27 01:17:15.278,2026-08-27 01:29:33.236,737.96,12m 17s,4616.09,4620.73,4.64,4.64,4.64,0.0,0.0,4.64,1,TRAILING_STOP,[sl 4620.73],4620.73,0.0,3240.57,2240.57,Thursday,1,2026-08-27
1383,10452529,3613895,3614265,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-27 01:17:32.585,2026-08-27 01:29:33.237,720.65,12m 0s,4617.63,4620.73,3.1,3.1,3.1,0.0,0.0,3.1,1,TRAILING_STOP,[sl 4620.73],4620.73,0.0,3243.67,2243.67,Thursday,1,2026-08-27
1384,10452535,3613960,3614360,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-27 01:18:34.234,2026-08-27 01:32:10.095,815.86,13m 35s,4619.17,4619.2,0.03,0.03,0.03,0.0,0.0,0.03,1,TRAILING_STOP,[sl 4619.20],4619.2,0.0,3243.7,2243.7,Thursday,1,2026-08-27
1385,10452540,3614006,3614565,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-27 01:19:51.671,2026-08-27 01:45:15.655,1523.98,25m 23s,4620.71,4621.7,0.99,0.99,0.99,0.0,0.0,0.99,1,TRAILING_STOP,[sl 4621.70],4621.7,0.0,3244.69,2244.69,Thursday,1,2026-08-27
1386,10452543,3614056,3614854,XAUUSD.u,BUY,STR B7,7,0.01,2026-08-27 01:21:08.095,2026-08-27 02:04:35.679,2607.58,43m 27s,4622.25,4625.59,3.34,3.34,3.34,0.0,0.0,3.34,1,TRAILING_STOP,[sl 4625.59],4625.59,0.0,3248.03,2248.03,Thursday,1,2026-08-27
1387,10458835,3614369,3614535,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-27 01:33:05.239,2026-08-27 01:40:06.143,420.9,7m 0s,4619.17,4623.23,4.06,4.06,4.06,0.0,0.0,4.06,1,TRAILING_STOP,[sl 4623.23],4623.23,0.0,3252.09,2252.09,Thursday,1,2026-08-27
1388,10452549,3614488,3614867,XAUUSD.u,BUY,STR B8,8,0.01,2026-08-27 01:39:51.031,2026-08-27 02:05:01.990,1510.96,25m 10s,4623.79,4624.05,0.26,0.26,0.26,0.0,0.0,0.26,1,TRAILING_STOP,[sl 4624.05],4624.05,0.0,3252.35,2252.35,Thursday,1,2026-08-27
1389,10452552,3614777,3615484,XAUUSD.u,BUY,STR B9,9,0.01,2026-08-27 02:02:42.440,2026-08-27 02:20:15.083,1052.64,17m 32s,4625.33,4621.09,-4.24,-4.24,-4.24,0.0,0.0,-4.24,0,BASKET_CLOSE,STR CLOSE,,,3248.11,2248.11,Thursday,2,2026-08-27
1390,10452559,3614832,3615483,XAUUSD.u,BUY,STR B10,10,0.01,2026-08-27 02:04:23.089,2026-08-27 02:20:14.971,951.88,15m 51s,4626.87,4621.09,-5.78,-5.78,-5.78,0.0,0.0,-5.78,0,BASKET_CLOSE,STR CLOSE,,,3242.33,2242.33,Thursday,2,2026-08-27
1391,10460655,3614924,3615482,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-27 02:06:08.974,2026-08-27 02:20:14.858,845.88,14m 5s,4620.71,4621.04,0.33,0.33,0.33,0.0,0.0,0.33,1,BASKET_CLOSE,STR CLOSE,,,3242.66,2242.66,Thursday,2,2026-08-27
1392,10460748,3614976,3615481,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-27 02:06:23.335,2026-08-27 02:20:14.746,831.41,13m 51s,4619.17,4621.04,1.87,1.87,1.87,0.0,0.0,1.87,1,BASKET_CLOSE,STR CLOSE,,,3244.53,2244.53,Thursday,2,2026-08-27
1393,10461424,3615061,3615480,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-27 02:10:54.515,2026-08-27 02:20:14.633,560.12,9m 20s,4617.63,4620.97,3.34,3.34,3.34,0.0,0.0,3.34,1,BASKET_CLOSE,STR CLOSE,,,3247.87,2247.87,Thursday,2,2026-08-27
1394,10463535,3615322,3615478,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-27 02:15:45.538,2026-08-27 02:20:14.405,268.87,4m 28s,4614.55,4620.97,6.42,6.42,6.42,0.0,0.0,6.42,1,BASKET_CLOSE,STR CLOSE,,,3254.29,2254.29,Thursday,2,2026-08-27
1395,10463412,3615369,3615479,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-27 02:16:31.470,2026-08-27 02:20:14.520,223.05,3m 43s,4616.09,4620.97,4.88,4.88,4.88,0.0,0.0,4.88,1,BASKET_CLOSE,STR CLOSE,,,3259.17,2259.17,Thursday,2,2026-08-27
1396,10465285,3615523,3615784,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-27 02:21:20.040,2026-08-27 02:33:07.431,707.39,11m 47s,4619.44,4613.74,-5.7,5.7,5.7,0.0,0.0,5.7,1,BASKET_CLOSE,STR CLOSE,,,3264.87,2264.87,Thursday,2,2026-08-27
1397,10465287,3615638,3615783,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-27 02:27:48.650,2026-08-27 02:33:07.318,318.67,5m 18s,4617.9,4613.74,-4.16,4.16,4.16,0.0,0.0,4.16,1,BASKET_CLOSE,STR CLOSE,,,3269.03,2269.03,Thursday,2,2026-08-27
1398,10465291,3615728,3615782,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-27 02:31:05.784,2026-08-27 02:33:07.206,121.42,2m 1s,4616.36,4613.8,-2.56,2.56,2.56,0.0,0.0,2.56,1,BASKET_CLOSE,STR CLOSE,,,3271.59,2271.59,Thursday,2,2026-08-27
1399,10465293,3615773,3615781,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-27 02:32:49.663,2026-08-27 02:33:07.094,17.43,17s,4614.82,4613.8,-1.02,1.02,1.02,0.0,0.0,1.02,1,BASKET_CLOSE,STR CLOSE,,,3272.61,2272.61,Thursday,2,2026-08-27
1400,10466691,3615956,3616303,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-27 02:35:12.053,2026-08-27 02:44:15.154,543.1,9m 3s,4612.19,4608.68,-3.51,3.51,3.51,0.0,0.0,3.51,1,TRAILING_STOP,[sl 4608.68],4608.68,0.0,3276.12,2276.12,Thursday,2,2026-08-27
1401,10466693,3616097,3616383,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-27 02:35:46.213,2026-08-27 02:45:02.268,556.05,9m 16s,4610.65,4607.07,-3.58,3.58,3.58,0.0,0.0,3.58,1,TRAILING_STOP,[sl 4607.07],4607.07,0.0,3279.7,2279.7,Thursday,2,2026-08-27
1402,10466690,3616177,3616624,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-27 02:38:08.730,2026-08-27 02:53:06.246,897.52,14m 57s,4615.27,4602.8,-12.47,-12.47,-12.47,0.0,0.0,-12.47,0,BASKET_CLOSE,STR CLOSE,,,3267.23,2267.23,Thursday,2,2026-08-27
1403,10466695,3616263,3616406,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-27 02:43:21.141,2026-08-27 02:46:08.444,167.3,2m 47s,4609.11,4608.61,-0.5,0.5,0.5,0.0,0.0,0.5,1,TRAILING_STOP,[sl 4608.61],4608.61,0.0,3267.73,2267.73,Thursday,2,2026-08-27
1404,10466697,3616292,3616623,XAUUSD.u,SELL,STR S4,4,0.01,2026-08-27 02:44:02.595,2026-08-27 02:53:06.134,543.54,9m 3s,4607.57,4602.85,-4.72,4.72,4.72,0.0,0.0,4.72,1,BASKET_CLOSE,STR CLOSE,,,3272.45,2272.45,Thursday,2,2026-08-27
1405,10466700,3616328,3616622,XAUUSD.u,SELL,STR S5,5,0.01,2026-08-27 02:44:36.771,2026-08-27 02:53:06.021,509.25,8m 29s,4606.03,4602.87,-3.16,3.16,3.16,0.0,0.0,3.16,1,BASKET_CLOSE,STR CLOSE,,,3275.61,2275.61,Thursday,2,2026-08-27
1406,10475797,3616426,3616450,XAUUSD.u,SELL,STR S2,2,0.01,2026-08-27 02:46:34.087,2026-08-27 02:48:43.079,128.99,2m 8s,4610.65,4609.69,-0.96,0.96,0.96,0.0,0.0,0.96,1,TRAILING_STOP,[sl 4609.69],4609.69,0.0,3276.57,2276.57,Thursday,2,2026-08-27
1407,10475526,3616430,3616619,XAUUSD.u,SELL,STR S3,3,0.01,2026-08-27 02:46:37.889,2026-08-27 02:53:05.684,387.8,6m 27s,4609.11,4602.86,-6.25,6.25,6.25,0.0,0.0,6.25,1,BASKET_CLOSE,STR CLOSE,,,3282.82,2282.82,Thursday,2,2026-08-27
1408,10466703,3616585,3616621,XAUUSD.u,SELL,STR S6,6,0.01,2026-08-27 02:52:12.179,2026-08-27 02:53:05.908,53.73,53s,4604.49,4602.86,-1.63,1.63,1.63,0.0,0.0,1.63,1,BASKET_CLOSE,STR CLOSE,,,3284.45,2284.45,Thursday,2,2026-08-27
1409,10466707,3616610,3616620,XAUUSD.u,SELL,STR S7,7,0.01,2026-08-27 02:52:58.969,2026-08-27 02:53:05.796,6.83,6s,4602.95,4602.86,-0.09,0.09,0.09,0.0,0.0,0.09,1,BASKET_CLOSE,STR CLOSE,,,3284.54,2284.54,Thursday,2,2026-08-27
1410,10481314,3616648,3617506,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-27 02:53:35.838,2026-08-27 03:08:20.908,885.07,14m 45s,4601.28,4618.36,17.08,-17.08,-17.08,0.0,0.0,-17.08,0,BASKET_CLOSE,STR CLOSE,,,3267.46,2267.46,Thursday,2,2026-08-27
1411,10481308,3616715,3616803,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-27 02:55:25.521,2026-08-27 03:00:03.462,277.94,4m 37s,4604.34,4604.63,0.29,0.29,0.29,0.0,0.0,0.29,1,TRAILING_STOP,[sl 4604.63],4604.63,0.0,3267.75,2267.75,Thursday,2,2026-08-27
1412,10481317,3616785,3617149,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-27 03:00:01.168,2026-08-27 03:01:46.555,105.39,1m 45s,4605.87,4609.35,3.48,3.48,3.48,0.0,0.0,3.48,1,TRAILING_STOP,[sl 4609.35],4609.35,0.0,3271.23,2271.23,Thursday,3,2026-08-27
1413,10481323,3616789,3617153,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-27 03:00:01.931,2026-08-27 03:01:46.858,104.93,1m 44s,4607.4,4607.76,0.36,0.36,0.36,0.0,0.0,0.36,1,TRAILING_STOP,[sl 4607.76],4607.76,0.0,3271.59,2271.59,Thursday,3,2026-08-27
1414,10488692,3616814,3616915,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-27 03:00:05.139,2026-08-27 03:00:45.223,40.08,40s,4604.34,4605.02,0.68,0.68,0.68,0.0,0.0,0.68,1,TRAILING_STOP,[sl 4605.02],4605.02,0.0,3272.27,2272.27,Thursday,3,2026-08-27
1415,10481327,3617002,3617292,XAUUSD.u,BUY,STR B4,4,0.01,2026-08-27 03:01:34.011,2026-08-27 03:03:51.526,137.51,2m 17s,4608.93,4612.06,3.13,3.13,3.13,0.0,0.0,3.13,1,TRAILING_STOP,[sl 4612.06],4612.06,0.0,3275.4,2275.4,Thursday,3,2026-08-27
1416,10481332,3617128,3617326,XAUUSD.u,BUY,STR B5,5,0.01,2026-08-27 03:01:45.179,2026-08-27 03:04:27.822,162.64,2m 42s,4610.46,4613.54,3.08,3.08,3.08,0.0,0.0,3.08,1,TRAILING_STOP,[sl 4613.54],4613.54,0.0,3278.48,2278.48,Thursday,3,2026-08-27
1417,10492058,3617158,3617293,XAUUSD.u,BUY,STR B3,3,0.01,2026-08-27 03:01:47.436,2026-08-27 03:03:51.526,124.09,2m 4s,4607.4,4612.06,4.66,4.66,4.66,0.0,0.0,4.66,1,TRAILING_STOP,[sl 4612.06],4612.06,0.0,3283.14,2283.14,Thursday,3,2026-08-27
1418,10481336,3617237,3617386,XAUUSD.u,BUY,STR B6,6,0.01,2026-08-27 03:03:30.159,2026-08-27 03:05:54.746,144.59,2m 24s,4611.99,4613.31,1.32,1.32,1.32,0.0,0.0,1.32,1,TRAILING_STOP,[sl 4613.31],4613.31,0.0,3284.46,2284.46,Thursday,3,2026-08-27
1419,10481339,3617267,3617505,XAUUSD.u,BUY,STR B7,7,0.01,2026-08-27 03:03:37.851,2026-08-27 03:08:20.796,282.94,4m 42s,4613.52,4618.31,4.79,4.79,4.79,0.0,0.0,4.79,1,BASKET_CLOSE,STR CLOSE,,,3289.25,2289.25,Thursday,3,2026-08-27
1420,10481343,3617314,3617504,XAUUSD.u,BUY,STR B8,8,0.01,2026-08-27 03:04:20.863,2026-08-27 03:08:20.684,239.82,3m 59s,4615.05,4618.31,3.26,3.26,3.26,0.0,0.0,3.26,1,BASKET_CLOSE,STR CLOSE,,,3292.51,2292.51,Thursday,3,2026-08-27
1421,10481345,3617427,3617503,XAUUSD.u,BUY,STR B9,9,0.01,2026-08-27 03:07:28.732,2026-08-27 03:08:20.570,51.84,51s,4616.58,4618.59,2.01,2.01,2.01,0.0,0.0,2.01,1,BASKET_CLOSE,STR CLOSE,,,3294.52,2294.52,Thursday,3,2026-08-27
1422,10481358,3617467,3617502,XAUUSD.u,BUY,STR B10,10,0.01,2026-08-27 03:08:11.049,2026-08-27 03:08:20.458,9.41,9s,4618.11,4618.59,0.48,0.48,0.48,0.0,0.0,0.48,1,BASKET_CLOSE,STR CLOSE,,,3295.0,2295.0,Thursday,3,2026-08-27
1423,10481368,3617486,3617501,XAUUSD.u,BUY,STR B11,11,0.04,2026-08-27 03:08:14.990,2026-08-27 03:08:20.346,5.36,5s,4619.64,4618.59,-1.05,-1.05,-4.2,0.0,0.0,-4.2,0,BASKET_CLOSE,STR CLOSE,,,3290.8,2290.8,Thursday,3,2026-08-27
1424,10497906,3617517,3618694,XAUUSD.u,SELL,STR S1,1,0.01,2026-08-27 03:08:28.672,2026-08-27 03:37:57.195,1768.52,29m 28s,4616.4,4626.94,10.54,-10.54,-10.54,0.0,0.0,-10.54,0,BASKET_CLOSE,STR CLOSE,,,3280.26,2280.26,Thursday,3,2026-08-27
1425,10497904,3617557,3617721,XAUUSD.u,BUY,STR B1,1,0.01,2026-08-27 03:10:30.925,2026-08-27 03:12:12.666,101.74,1m 41s,4619.48,4619.89,0.41,0.41,0.41,0.0,0.0,0.41,1,TRAILING_STOP,[sl 4619.89],4619.89,0.0,3280.67,2280.67,Thursday,3,2026-08-27
1426,10497908,3617594,3617859,XAUUSD.u,BUY,STR B2,2,0.01,2026-08-27 03:11:15.917,2026-08-27 03:16:22.488,306.57,5m 6s,4621.02,4621.92,0.9,0.9,0.9,0.0,0.0,0.9,1,TRAILING_STOP,[sl 4621.92],4621.92,0.0,3281.57,2281.57,Thursday,3,2026-08-27
