Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Fee,Swap,Profit,Balance,Comment,
2026.07.08 18:37:59.838,2399345,XAUUSD,sell,out,0.01,4040.99,20249786,0.00,0.00,0.00,0.61,7474.15,[sl 4041.00],
2026.07.08 18:39:21.581,2399346,XAUUSD,buy,in,0.01,4040.36,20249788,0.00,0.00,0.00,0.00,7474.15,STR B1,
2026.07.08 18:39:42.888,2399347,XAUUSD,buy,in,0.01,4041.74,20249787,0.00,0.00,0.00,0.00,7474.15,STR B2,
2026.07.08 18:39:43.235,2399348,XAUUSD,buy,in,0.01,4043.11,20249777,0.00,0.00,0.00,0.00,7474.15,STR B5,
2026.07.08 18:39:43.372,2399350,XAUUSD,buy,in,0.01,4043.68,20249776,0.00,0.00,0.00,0.00,7474.15,STR B6,
2026.07.08 18:39:46.154,2399351,XAUUSD,sell,out,0.01,4042.25,20249790,0.00,0.00,0.00,0.61,7474.76,[sl 4042.26],
2026.07.08 18:39:48.216,2399352,XAUUSD,buy,in,0.01,4044.40,20249775,0.00,0.00,0.00,0.00,7474.76,STR B7,
2026.07.08 18:39:51.499,2399353,XAUUSD,sell,out,0.01,4045.13,20249791,0.00,0.00,0.00,0.73,7475.49,[sl 4045.13],
2026.07.08 18:39:51.908,2399354,XAUUSD,sell,out,0.01,4044.55,20249792,0.00,0.00,0.00,0.87,7476.36,[sl 4044.94],
2026.07.08 18:39:51.908,2399355,XAUUSD,sell,out,0.01,4044.55,20249793,0.00,0.00,0.00,1.44,7477.80,[sl 4044.76],
2026.07.08 18:39:51.909,2399356,XAUUSD,sell,out,0.01,4044.55,20249794,0.00,0.00,0.00,2.81,7480.61,[sl 4045.00],
2026.07.08 18:39:51.909,2399357,XAUUSD,sell,out,0.01,4044.55,20249795,0.00,0.00,0.00,4.19,7484.80,[sl 4045.00],
2026.07.08 18:39:53.278,2399358,XAUUSD,sell,out,0.01,4044.02,20249796,0.00,0.00,0.00,1.64,7486.44,[sl 4044.10],
2026.07.08 18:40:13.998,2399360,XAUUSD,sell,out,0.01,4045.80,20249798,0.00,0.00,0.00,0.09,7486.53,[sl 4045.92],
2026.07.08 18:40:13.998,2399361,XAUUSD,sell,out,0.01,4045.80,20249799,0.00,0.00,0.00,0.09,7486.62,[sl 4045.87],
2026.07.08 18:40:37.954,2399362,XAUUSD,buy,in,0.01,4047.63,20249582,0.00,0.00,0.00,0.00,7486.62,STR B13,
2026.07.08 18:40:41.856,2399364,XAUUSD,buy,in,0.01,4048.36,20249584,0.00,0.00,0.00,0.00,7486.62,STR B14,
2026.07.08 18:40:42.507,2399366,XAUUSD,buy,in,0.01,4048.97,20249586,0.00,0.00,0.00,0.00,7486.62,STR B15,
2026.07.08 18:40:43.360,2399371,XAUUSD,buy,in,0.02,4049.49,20249588,0.00,0.00,0.00,0.00,7486.62,STR B16,
2026.07.08 18:40:49.880,2399374,XAUUSD,buy,in,0.02,4050.74,20249590,0.00,0.00,0.00,0.00,7486.62,STR B17,
2026.07.08 18:40:49.880,2399375,XAUUSD,buy,in,0.02,4050.74,20249592,0.00,0.00,0.00,0.00,7486.62,STR B18,
2026.07.08 18:40:53.098,2399378,XAUUSD,sell,out,0.01,4049.34,20249810,0.00,0.00,0.00,3.36,7489.98,[sl 4049.35],
2026.07.08 18:40:53.098,2399379,XAUUSD,sell,out,0.01,4049.34,20249811,0.00,0.00,0.00,2.82,7492.80,[sl 4049.35],
2026.07.08 18:40:53.099,2399380,XAUUSD,sell,out,0.01,4049.34,20249812,0.00,0.00,0.00,2.31,7495.11,[sl 4049.35],
2026.07.08 18:40:53.099,2399381,XAUUSD,sell,out,0.01,4049.34,20249813,0.00,0.00,0.00,1.71,7496.82,[sl 4049.35],
2026.07.08 18:40:53.099,2399382,XAUUSD,sell,out,0.01,4049.34,20249814,0.00,0.00,0.00,0.98,7497.80,[sl 4049.35],
2026.07.08 18:40:53.099,2399383,XAUUSD,sell,out,0.01,4049.34,20249815,0.00,0.00,0.00,0.37,7498.17,[sl 4049.35],
2026.07.08 18:41:18.434,2399384,XAUUSD,buy,in,0.01,4048.83,20249816,0.00,0.00,0.00,0.00,7498.17,STR B15,
2026.07.08 18:41:30.821,2399386,XAUUSD,buy,in,0.01,4048.32,20249818,0.00,0.00,0.00,0.00,7498.17,STR B14,
2026.07.08 18:41:51.209,2399389,XAUUSD,buy,in,0.01,4046.95,20249822,0.00,0.00,0.00,0.00,7498.17,STR B12,
2026.07.08 18:41:54.695,2399390,XAUUSD,buy,in,0.01,4047.55,20249821,0.00,0.00,0.00,0.00,7498.17,STR B13,
2026.07.08 18:42:32.057,2399392,XAUUSD,buy,in,0.02,4051.24,20249594,0.00,0.00,0.00,0.00,7498.17,STR B19,
2026.07.08 18:42:36.878,2399464,XAUUSD,sell,out,0.02,4049.42,20249895,0.00,0.00,0.00,-0.14,7498.03,[sl 4049.77],
2026.07.08 18:42:36.879,2399465,XAUUSD,sell,out,0.01,4049.42,20249896,0.00,0.00,0.00,0.59,7498.62,[sl 4049.77],
2026.07.08 18:42:36.879,2399466,XAUUSD,sell,out,0.01,4049.42,20249897,0.00,0.00,0.00,1.10,7499.72,[sl 4049.77],
2026.07.08 18:42:36.879,2399467,XAUUSD,sell,out,0.01,4049.42,20249898,0.00,0.00,0.00,1.87,7501.59,[sl 4049.77],
2026.07.08 18:42:36.880,2399468,XAUUSD,sell,out,0.01,4049.42,20249899,0.00,0.00,0.00,2.47,7504.06,[sl 4049.77],
2026.07.08 18:43:11.573,2399469,XAUUSD,buy,in,0.02,4052.01,20249596,0.00,0.00,0.00,0.00,7504.06,STR B20,
2026.07.08 18:43:31.670,2399471,XAUUSD,buy,in,0.02,4052.43,20249598,0.00,0.00,0.00,0.00,7504.06,STR B21,
2026.07.08 18:43:46.515,2399473,XAUUSD,buy,in,0.02,4053.00,20249600,0.00,0.00,0.00,0.00,7504.06,STR B22,
2026.07.08 18:43:49.203,2399474,XAUUSD,buy,in,0.02,4053.73,20249602,0.00,0.00,0.00,0.00,7504.06,STR B23,
2026.07.08 18:44:03.491,2399475,XAUUSD,buy,out,0.01,4054.15,20249901,0.00,0.00,0.00,-15.20,7488.86,,
2026.07.08 18:44:03.598,2399477,XAUUSD,sell,out,0.02,4053.89,20249903,0.00,0.00,0.00,0.32,7489.18,,
2026.07.08 18:44:03.702,2399478,XAUUSD,sell,out,0.02,4054.11,20249904,0.00,0.00,0.00,2.22,7491.40,,
2026.07.08 18:44:03.806,2399480,XAUUSD,sell,out,0.02,4054.11,20249906,0.00,0.00,0.00,3.36,7494.76,,
2026.07.08 18:44:03.912,2399481,XAUUSD,sell,out,0.02,4054.11,20249907,0.00,0.00,0.00,4.20,7498.96,,
2026.07.08 18:44:04.016,2399482,XAUUSD,sell,out,0.02,4054.07,20249908,0.00,0.00,0.00,5.66,7504.62,,
2026.07.08 18:44:04.121,2399483,XAUUSD,sell,out,0.02,4054.06,20249909,0.00,0.00,0.00,6.64,7511.26,,
2026.07.08 18:44:04.226,2399484,XAUUSD,sell,out,0.02,4054.13,20249910,0.00,0.00,0.00,6.78,7518.04,,
2026.07.08 18:44:04.332,2399485,XAUUSD,buy,out,0.01,4054.20,20249911,0.00,0.00,0.00,-16.29,7501.75,,
2026.07.08 18:44:04.440,2399486,XAUUSD,buy,out,0.01,4054.39,20249912,0.00,0.00,0.00,-15.89,7485.86,,
2026.07.08 18:44:23.911,2399487,XAUUSD,sell,in,0.01,4052.74,20249914,0.00,0.00,0.00,0.00,7485.86,STR S2,
2026.07.08 18:44:45.297,2399488,XAUUSD,buy,in,0.01,4054.75,20250031,0.00,0.00,0.00,0.00,7485.86,STR B1,
2026.07.08 18:44:48.612,2399489,XAUUSD,buy,in,0.01,4055.62,20249913,0.00,0.00,0.00,0.00,7485.86,STR B2,
2026.07.08 18:44:50.558,2399492,XAUUSD,buy,in,0.01,4055.85,20249915,0.00,0.00,0.00,0.00,7485.86,STR B3,
2026.07.08 18:44:50.761,2399496,XAUUSD,buy,in,0.01,4057.30,20249917,0.00,0.00,0.00,0.00,7485.86,STR B4,
2026.07.08 18:44:50.762,2399497,XAUUSD,buy,in,0.01,4057.30,20249919,0.00,0.00,0.00,0.00,7485.86,STR B5,
2026.07.08 18:44:52.073,2399498,XAUUSD,buy,in,0.01,4057.59,20249921,0.00,0.00,0.00,0.00,7485.86,STR B6,
2026.07.08 18:45:12.310,2399500,XAUUSD,sell,out,0.01,4056.31,20250063,0.00,0.00,0.00,0.69,7486.55,[sl 4056.36],
2026.07.08 18:45:12.311,2399501,XAUUSD,sell,out,0.01,4056.31,20250064,0.00,0.00,0.00,0.46,7487.01,[sl 4056.36],
2026.07.08 18:45:12.312,2399502,XAUUSD,sell,out,0.01,4056.31,20250065,0.00,0.00,0.00,1.56,7488.57,[sl 4056.36],
2026.07.08 18:45:33.940,2399503,XAUUSD,buy,in,0.01,4058.25,20249923,0.00,0.00,0.00,0.00,7488.57,STR B7,
2026.07.08 18:47:13.900,2399506,XAUUSD,buy,in,0.01,4055.26,20250069,0.00,0.00,0.00,0.00,7488.57,STR B2,
2026.07.08 18:47:49.227,2399509,XAUUSD,buy,in,0.01,4054.60,20250071,0.00,0.00,0.00,0.00,7488.57,STR B1,
2026.07.08 18:48:02.313,2399510,XAUUSD,buy,in,0.01,4055.80,20250068,0.00,0.00,0.00,0.00,7488.57,STR B3,
2026.07.08 18:48:40.707,2399511,XAUUSD,sell,out,0.01,4056.25,20250072,0.00,0.00,0.00,0.45,7489.02,[sl 4056.36],
2026.07.08 18:48:40.708,2399512,XAUUSD,sell,out,0.01,4056.25,20250073,0.00,0.00,0.00,0.99,7490.01,[sl 4056.36],
2026.07.08 18:48:40.708,2399513,XAUUSD,sell,out,0.01,4056.25,20250074,0.00,0.00,0.00,1.65,7491.66,[sl 4056.36],
2026.07.08 18:49:08.801,2399514,XAUUSD,buy,in,0.01,4058.78,20249925,0.00,0.00,0.00,0.00,7491.66,STR B8,
2026.07.08 18:49:38.030,2399515,XAUUSD,buy,in,0.01,4059.34,20249927,0.00,0.00,0.00,0.00,7491.66,STR B9,
2026.07.08 18:49:47.413,2399516,XAUUSD,sell,out,0.01,4057.89,20250076,0.00,0.00,0.00,0.59,7492.25,[sl 4057.91],
2026.07.08 18:49:47.414,2399517,XAUUSD,sell,out,0.01,4057.89,20250077,0.00,0.00,0.00,0.59,7492.84,[sl 4057.91],
2026.07.08 18:49:47.414,2399518,XAUUSD,sell,out,0.01,4057.89,20250078,0.00,0.00,0.00,0.30,7493.14,[sl 4057.91],
2026.07.08 18:50:21.685,2399520,XAUUSD,buy,in,0.01,4059.90,20249929,0.00,0.00,0.00,0.00,7493.14,STR B10,
2026.07.08 18:51:54.089,2399522,XAUUSD,buy,in,0.01,4060.54,20249931,0.00,0.00,0.00,0.00,7493.14,STR B11,
2026.07.08 18:51:58.603,2399525,XAUUSD,buy,in,0.01,4061.45,20249933,0.00,0.00,0.00,0.00,7493.14,STR B12,
2026.07.08 18:51:59.926,2399529,XAUUSD,buy,in,0.01,4061.76,20249935,0.00,0.00,0.00,0.00,7493.14,STR B13,
2026.07.08 18:52:15.514,2399531,XAUUSD,buy,in,0.01,4062.47,20249937,0.00,0.00,0.00,0.00,7493.14,STR B14,
2026.07.08 18:52:22.131,2399534,XAUUSD,buy,in,0.01,4062.85,20249939,0.00,0.00,0.00,0.00,7493.14,STR B15,
2026.07.08 18:52:56.672,2399535,XAUUSD,sell,out,0.01,4061.46,20250088,0.00,0.00,0.00,3.21,7496.35,[sl 4061.51],
2026.07.08 18:52:56.673,2399536,XAUUSD,sell,out,0.01,4061.46,20250089,0.00,0.00,0.00,2.68,7499.03,[sl 4061.51],
2026.07.08 18:52:56.673,2399537,XAUUSD,sell,out,0.01,4061.46,20250090,0.00,0.00,0.00,2.12,7501.15,[sl 4061.46],
2026.07.08 18:52:56.673,2399538,XAUUSD,sell,out,0.01,4061.46,20250091,0.00,0.00,0.00,1.56,7502.71,[sl 4061.46],
2026.07.08 18:52:56.673,2399539,XAUUSD,sell,out,0.01,4061.46,20250092,0.00,0.00,0.00,0.92,7503.63,[sl 4061.46],
2026.07.08 18:52:56.673,2399540,XAUUSD,sell,out,0.01,4061.46,20250093,0.00,0.00,0.00,0.01,7503.64,[sl 4061.46],
2026.07.08 18:53:33.876,2399542,XAUUSD,buy,in,0.01,4061.26,20250095,0.00,0.00,0.00,0.00,7503.64,STR B12,
2026.07.08 18:55:06.184,2399543,XAUUSD,buy,in,0.02,4063.48,20249941,0.00,0.00,0.00,0.00,7503.64,STR B16,
2026.07.08 18:55:08.331,2399545,XAUUSD,buy,in,0.02,4064.04,20249943,0.00,0.00,0.00,0.00,7503.64,STR B17,
2026.07.08 18:55:32.557,2399557,XAUUSD,sell,out,0.01,4063.09,20250107,0.00,0.00,0.00,0.62,7504.26,[sl 4063.09],
2026.07.08 18:55:34.423,2399558,XAUUSD,sell,out,0.01,4063.08,20250108,0.00,0.00,0.00,1.32,7505.58,[sl 4063.08],
2026.07.08 18:55:34.423,2399559,XAUUSD,sell,out,0.01,4063.08,20250109,0.00,0.00,0.00,0.23,7505.81,[sl 4063.08],
2026.07.08 18:55:34.423,2399560,XAUUSD,sell,out,0.01,4063.08,20250110,0.00,0.00,0.00,1.82,7507.63,[sl 4063.08],
2026.07.08 18:57:37.027,2399567,XAUUSD,buy,in,0.01,4062.44,20250118,0.00,0.00,0.00,0.00,7507.63,STR B14,
2026.07.08 18:58:00.142,2399568,XAUUSD,buy,in,0.01,4062.92,20250116,0.00,0.00,0.00,0.00,7507.63,STR B15,
2026.07.08 19:01:23.253,2399610,XAUUSD,buy,in,0.01,4061.12,20250161,0.00,0.00,0.00,0.00,7507.63,STR B12,
2026.07.08 19:02:07.078,2399616,XAUUSD,buy,in,0.01,4062.07,20250160,0.00,0.00,0.00,0.00,7507.63,STR B13,
2026.07.08 19:02:48.405,2399617,XAUUSD,buy,in,0.01,4060.67,20250167,0.00,0.00,0.00,0.00,7507.63,STR B11,
2026.07.08 19:03:55.357,2399618,XAUUSD,sell,out,0.01,4061.73,20250168,0.00,0.00,0.00,0.61,7508.24,[sl 4061.80],
2026.07.08 19:03:55.357,2399619,XAUUSD,sell,out,0.01,4061.73,20250169,0.00,0.00,0.00,1.06,7509.30,[sl 4061.80],
2026.07.08 19:04:29.720,2399622,XAUUSD,buy,in,0.01,4061.18,20250170,0.00,0.00,0.00,0.00,7509.30,STR B12,
2026.07.08 19:06:02.473,2399623,XAUUSD,sell,out,0.01,4061.18,20250173,0.00,0.00,0.00,0.00,7509.30,[sl 4061.24],
2026.07.08 19:06:33.458,2399624,XAUUSD,buy,in,0.02,4064.68,20249945,0.00,0.00,0.00,0.00,7509.30,STR B18,
2026.07.08 19:06:34.265,2399625,XAUUSD,buy,in,0.02,4065.23,20249947,0.00,0.00,0.00,0.00,7509.30,STR B19,
2026.07.08 19:06:44.577,2399628,XAUUSD,buy,in,0.02,4065.87,20249949,0.00,0.00,0.00,0.00,7509.30,STR B20,
2026.07.08 19:06:54.724,2399629,XAUUSD,buy,in,0.02,4066.49,20249951,0.00,0.00,0.00,0.00,7509.30,STR B21,
2026.07.08 19:06:57.291,2399631,XAUUSD,sell,out,0.01,4066.59,20250177,0.00,0.00,0.00,4.52,7513.82,,
2026.07.08 19:06:57.397,2399632,XAUUSD,sell,out,0.01,4066.59,20250178,0.00,0.00,0.00,4.15,7517.97,,
2026.07.08 19:06:57.499,2399633,XAUUSD,sell,out,0.01,4066.59,20250179,0.00,0.00,0.00,3.67,7521.64,,
2026.07.08 19:06:57.604,2399634,XAUUSD,sell,out,0.02,4066.61,20250180,0.00,0.00,0.00,0.24,7521.88,,
2026.07.08 19:06:57.710,2399635,XAUUSD,sell,out,0.02,4066.61,20250181,0.00,0.00,0.00,1.48,7523.36,,
2026.07.08 19:06:57.812,2399636,XAUUSD,sell,out,0.02,4066.69,20250182,0.00,0.00,0.00,2.92,7526.28,,
2026.07.08 19:06:57.924,2399638,XAUUSD,sell,out,0.02,4066.59,20250184,0.00,0.00,0.00,3.82,7530.10,,
2026.07.08 19:06:58.026,2399639,XAUUSD,sell,out,0.02,4066.59,20250185,0.00,0.00,0.00,5.10,7535.20,,
2026.07.08 19:06:58.131,2399640,XAUUSD,sell,out,0.02,4066.59,20250186,0.00,0.00,0.00,6.22,7541.42,,
2026.07.08 19:06:58.236,2399641,XAUUSD,buy,out,0.01,4066.88,20250187,0.00,0.00,0.00,-14.14,7527.28,,
2026.07.08 19:07:03.842,2399642,XAUUSD,buy,in,0.01,4067.99,20250188,0.00,0.00,0.00,0.00,7527.28,STR B2,
2026.07.08 19:07:05.165,2399651,XAUUSD,buy,in,0.01,4068.05,20250190,0.00,0.00,0.00,0.00,7527.28,STR B3,
2026.07.08 19:07:41.376,2399660,XAUUSD,buy,in,0.01,4068.75,20250192,0.00,0.00,0.00,0.00,7527.28,STR B4,
2026.07.08 19:07:41.725,2399662,XAUUSD,buy,in,0.01,4069.27,20250194,0.00,0.00,0.00,0.00,7527.28,STR B5,
2026.07.08 19:08:42.356,2399666,XAUUSD,sell,in,0.01,4065.67,20250317,0.00,0.00,0.00,0.00,7527.28,STR S1,
2026.07.08 19:09:10.818,2399667,XAUUSD,buy,in,0.01,4066.91,20250325,0.00,0.00,0.00,0.00,7527.28,STR B1,
2026.07.08 19:09:41.494,2399670,XAUUSD,sell,in,0.01,4065.15,20250189,0.00,0.00,0.00,0.00,7527.28,STR S2,
2026.07.08 19:10:15.112,2399671,XAUUSD,sell,in,0.01,4064.55,20250191,0.00,0.00,0.00,0.00,7527.28,STR S3,
2026.07.08 19:10:18.352,2399672,XAUUSD,sell,in,0.01,4063.91,20250193,0.00,0.00,0.00,0.00,7527.28,STR S4,
2026.07.08 19:13:54.649,2399677,XAUUSD,sell,out,0.01,4068.31,20250333,0.00,0.00,0.00,0.32,7527.60,[sl 4068.32],
2026.07.08 19:13:54.649,2399678,XAUUSD,sell,out,0.01,4068.31,20250334,0.00,0.00,0.00,0.26,7527.86,[sl 4068.32],
2026.07.08 19:13:54.649,2399679,XAUUSD,sell,out,0.01,4068.31,20250335,0.00,0.00,0.00,1.40,7529.26,[sl 4068.32],
2026.07.08 19:14:21.813,2399680,XAUUSD,buy,in,0.01,4069.81,20250196,0.00,0.00,0.00,0.00,7529.26,STR B6,
2026.07.08 19:14:26.986,2399681,XAUUSD,buy,in,0.01,4070.43,20250198,0.00,0.00,0.00,0.00,7529.26,STR B7,
2026.07.08 19:15:38.954,2399683,XAUUSD,buy,in,0.01,4066.96,20250339,0.00,0.00,0.00,0.00,7529.26,STR B1,
2026.07.08 19:16:16.450,2399684,XAUUSD,buy,in,0.01,4067.47,20250338,0.00,0.00,0.00,0.00,7529.26,STR B2,
2026.07.08 19:21:51.692,2399694,XAUUSD,buy,in,0.01,4068.14,20250337,0.00,0.00,0.00,0.00,7529.26,STR B3,
2026.07.08 19:22:08.038,2399695,XAUUSD,sell,out,0.01,4069.05,20250347,0.00,0.00,0.00,0.30,7529.56,[sl 4069.16],
2026.07.08 19:22:35.330,2399698,XAUUSD,buy,in,0.01,4071.04,20250200,0.00,0.00,0.00,0.00,7529.56,STR B8,
2026.07.08 19:22:43.581,2399700,XAUUSD,sell,out,0.01,4069.20,20250351,0.00,0.00,0.00,-0.07,7529.49,[sl 4069.57],
2026.07.08 19:22:43.581,2399701,XAUUSD,sell,out,0.01,4069.20,20250352,0.00,0.00,0.00,1.06,7530.55,[sl 4069.57],
2026.07.08 19:22:43.581,2399702,XAUUSD,sell,out,0.01,4069.20,20250353,0.00,0.00,0.00,1.73,7532.28,[sl 4069.57],
2026.07.08 19:22:43.582,2399703,XAUUSD,sell,out,0.01,4069.20,20250354,0.00,0.00,0.00,2.24,7534.52,[sl 4069.56],
2026.07.08 19:22:52.524,2399704,XAUUSD,buy,in,0.01,4069.41,20250355,0.00,0.00,0.00,0.00,7534.52,STR B5,
2026.07.08 19:23:39.967,2399711,XAUUSD,buy,in,0.01,4068.70,20250362,0.00,0.00,0.00,0.00,7534.52,STR B4,
2026.07.08 19:25:41.353,2399712,XAUUSD,buy,in,0.01,4071.58,20250202,0.00,0.00,0.00,0.00,7534.52,STR B9,
2026.07.08 19:25:44.563,2399714,XAUUSD,buy,in,0.01,4072.11,20250204,0.00,0.00,0.00,0.00,7534.52,STR B10,
2026.07.08 19:25:49.044,2399716,XAUUSD,buy,in,0.01,4072.81,20250206,0.00,0.00,0.00,0.00,7534.52,STR B11,
2026.07.08 19:25:55.666,2399718,XAUUSD,sell,out,0.01,4071.29,20250365,0.00,0.00,0.00,1.48,7536.00,[sl 4071.31],
2026.07.08 19:25:55.666,2399719,XAUUSD,sell,out,0.01,4071.29,20250366,0.00,0.00,0.00,0.86,7536.86,[sl 4071.31],
2026.07.08 19:25:55.666,2399720,XAUUSD,sell,out,0.01,4071.29,20250367,0.00,0.00,0.00,0.25,7537.11,[sl 4071.31],
2026.07.08 19:25:55.666,2399721,XAUUSD,sell,out,0.01,4071.29,20250368,0.00,0.00,0.00,1.88,7538.99,[sl 4071.31],
2026.07.08 19:25:55.667,2399722,XAUUSD,sell,out,0.01,4071.29,20250369,0.00,0.00,0.00,2.59,7541.58,[sl 4071.31],
2026.07.08 19:26:34.098,2399727,XAUUSD,buy,in,0.01,4073.41,20250208,0.00,0.00,0.00,0.00,7541.58,STR B12,
2026.07.08 19:28:36.691,2399728,XAUUSD,buy,in,0.01,4073.86,20250210,0.00,0.00,0.00,0.00,7541.58,STR B13,
2026.07.08 19:29:00.107,2399731,XAUUSD,sell,out,0.01,4072.40,20250376,0.00,0.00,0.00,0.82,7542.40,[sl 4072.59],
2026.07.08 19:29:00.107,2399732,XAUUSD,sell,out,0.01,4072.40,20250377,0.00,0.00,0.00,0.29,7542.69,[sl 4072.59],
2026.07.08 19:29:03.874,2399733,XAUUSD,buy,in,0.01,4071.81,20250379,0.00,0.00,0.00,0.00,7542.69,STR B9,
2026.07.08 19:29:05.389,2399734,XAUUSD,buy,in,0.01,4072.17,20250378,0.00,0.00,0.00,0.00,7542.69,STR B10,
2026.07.08 19:30:04.413,2399735,XAUUSD,buy,in,0.01,4074.49,20250212,0.00,0.00,0.00,0.00,7542.69,STR B14,
2026.07.08 19:30:22.462,2399737,XAUUSD,buy,in,0.01,4075.02,20250214,0.00,0.00,0.00,0.00,7542.69,STR B15,
2026.07.08 19:30:48.651,2399739,XAUUSD,buy,in,0.02,4075.66,20250217,0.00,0.00,0.00,0.00,7542.69,STR B16,
2026.07.08 19:30:50.545,2399741,XAUUSD,buy,in,0.02,4076.17,20250220,0.00,0.00,0.00,0.00,7542.69,STR B17,
2026.07.08 19:31:33.954,2399743,XAUUSD,sell,out,0.01,4074.76,20250383,0.00,0.00,0.00,1.95,7544.64,[sl 4075.16],
2026.07.08 19:31:33.955,2399744,XAUUSD,sell,out,0.01,4074.76,20250384,0.00,0.00,0.00,1.35,7545.99,[sl 4075.16],
2026.07.08 19:31:33.955,2399745,XAUUSD,sell,out,0.01,4074.76,20250385,0.00,0.00,0.00,0.90,7546.89,[sl 4075.16],
2026.07.08 19:31:33.955,2399746,XAUUSD,sell,out,0.01,4074.76,20250386,0.00,0.00,0.00,0.27,7547.16,[sl 4075.18],
2026.07.08 19:31:33.955,2399747,XAUUSD,sell,out,0.01,4074.76,20250387,0.00,0.00,0.00,-0.26,7546.90,[sl 4075.17],
2026.07.08 19:31:33.956,2399748,XAUUSD,sell,out,0.01,4074.76,20250388,0.00,0.00,0.00,2.59,7549.49,[sl 4075.17],
2026.07.08 19:31:33.956,2399749,XAUUSD,sell,out,0.01,4074.76,20250389,0.00,0.00,0.00,2.95,7552.44,[sl 4075.16],
2026.07.08 19:32:21.119,2399753,XAUUSD,buy,in,0.01,4074.43,20250394,0.00,0.00,0.00,0.00,7552.44,STR B14,
2026.07.08 19:33:01.065,2399757,XAUUSD,buy,in,0.01,4073.29,20250399,0.00,0.00,0.00,0.00,7552.44,STR B12,
2026.07.08 19:33:03.801,2399758,XAUUSD,buy,in,0.01,4073.89,20250395,0.00,0.00,0.00,0.00,7552.44,STR B13,
2026.07.08 19:34:50.151,2399762,XAUUSD,buy,in,0.01,4072.11,20250403,0.00,0.00,0.00,0.00,7552.44,STR B10,
2026.07.08 19:34:57.713,2399763,XAUUSD,buy,in,0.01,4072.70,20250402,0.00,0.00,0.00,0.00,7552.44,STR B11,
2026.07.08 19:36:23.146,2399764,XAUUSD,buy,in,0.01,4071.00,20250406,0.00,0.00,0.00,0.00,7552.44,STR B8,
2026.07.08 19:36:49.200,2399765,XAUUSD,buy,in,0.01,4071.63,20250405,0.00,0.00,0.00,0.00,7552.44,STR B9,
2026.07.08 19:41:04.502,2399770,XAUUSD,buy,in,0.01,4069.79,20250411,0.00,0.00,0.00,0.00,7552.44,STR B6,
2026.07.08 19:41:38.114,2399772,XAUUSD,buy,in,0.01,4070.39,20250410,0.00,0.00,0.00,0.00,7552.44,STR B7,
2026.07.08 19:43:39.089,2399774,XAUUSD,sell,out,0.01,4070.13,20250414,0.00,0.00,0.00,0.34,7552.78,[sl 4070.16],
2026.07.08 19:45:58.083,2399777,XAUUSD,buy,in,0.01,4069.33,20250418,0.00,0.00,0.00,0.00,7552.78,STR B5,
2026.07.08 19:46:00.453,2399778,XAUUSD,buy,in,0.01,4069.81,20250417,0.00,0.00,0.00,0.00,7552.78,STR B6,
2026.07.08 19:49:06.319,2399846,XAUUSD,buy,in,0.01,4068.69,20250480,0.00,0.00,0.00,0.00,7552.78,STR B4,
2026.07.08 19:49:55.987,2399849,XAUUSD,buy,in,0.01,4068.13,20250482,0.00,0.00,0.00,0.00,7552.78,STR B3,
2026.07.08 19:50:24.582,2399853,XAUUSD,buy,in,0.01,4067.48,20250486,0.00,0.00,0.00,0.00,7552.78,STR B2,
2026.07.08 19:53:27.252,2399863,XAUUSD,sell,out,0.01,4068.68,20250498,0.00,0.00,0.00,0.55,7553.33,[sl 4068.69],
2026.07.08 19:53:27.253,2399864,XAUUSD,sell,out,0.01,4068.68,20250499,0.00,0.00,0.00,1.20,7554.53,[sl 4068.69],
2026.07.08 19:54:31.897,2399872,XAUUSD,buy,in,0.01,4068.07,20250500,0.00,0.00,0.00,0.00,7554.53,STR B3,
2026.07.08 20:00:41.949,2399887,XAUUSD,buy,in,0.01,4067.26,20250509,0.00,0.00,0.00,0.00,7554.53,STR B1,
2026.07.08 20:00:43.715,2399888,XAUUSD,buy,in,0.01,4067.51,20250508,0.00,0.00,0.00,0.00,7554.53,STR B2,
2026.07.08 20:00:57.900,2399891,XAUUSD,sell,out,0.01,4068.49,20250526,0.00,0.00,0.00,-0.20,7554.33,[sl 4068.78],
2026.07.08 20:00:57.901,2399892,XAUUSD,sell,out,0.01,4068.49,20250527,0.00,0.00,0.00,0.42,7554.75,[sl 4068.53],
2026.07.08 20:00:57.901,2399893,XAUUSD,sell,out,0.01,4068.49,20250528,0.00,0.00,0.00,0.98,7555.73,[sl 4068.62],
2026.07.08 20:00:57.901,2399894,XAUUSD,sell,out,0.01,4068.49,20250529,0.00,0.00,0.00,1.23,7556.96,[sl 4068.52],
2026.07.08 20:01:20.251,2399896,XAUUSD,sell,out,0.01,4070.59,20250531,0.00,0.00,0.00,0.20,7557.16,[sl 4070.69],
2026.07.08 20:01:20.402,2399897,XAUUSD,sell,out,0.01,4070.39,20250532,0.00,0.00,0.00,0.58,7557.74,[sl 4070.52],
2026.07.08 20:01:20.402,2399898,XAUUSD,sell,out,0.01,4070.39,20250533,0.00,0.00,0.00,1.06,7558.80,[sl 4070.52],
2026.07.08 20:02:06.774,2399904,XAUUSD,buy,in,0.01,4075.40,20250393,0.00,0.00,0.00,0.00,7558.80,STR B15,
